"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","score","zona","clasif_sbs","nivel_educ","exp_sf_clean","linea_sf_clean","deuda_sf_clean","nivel_educ_clean","vivienda_clean","zona_clean","exp_sf_outlier","linea_sf_outlier","deuda_sf_outlier"
1,0,"FAMILIAR",53,8496,0,8,1200,0,0,183,"Lima",0,"TECNICA",0,0,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,38,"FAMILIAR",32,4690,32,12,2055,700,345.04,181,"Piura",2,"UNIVERSITARIA",32,700,345.04,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",29,3930,34,12,3342.35,20321.32,411.78,192,"Callao",1,"TECNICA",34,20321.32,411.78,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,7735,42,12,3600,1576.22,497.51,214,"Lima",0,"UNIVERSITARIA",42,1576.22,497.51,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",22,4539,0,12,655.36,0,1451.67,156,"Ica",0,"TECNICA",0,0,1451.67,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",31,6090,47,12,5536,20823.54,9023.2,193,"Lima",2,"UNIVERSITARIA",47,20823.54,9023.2,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,24,"PROPIA",36,4721,51,0,4700,33846.22,0,201,"Lima",0,"UNIVERSITARIA",51,33846.22,2924.88,"Alta","Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",30,3899,8,0,1900,8264.75,465.78,163,"Lima",0,"UNIVERSITARIA",8,8264.75,465.78,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",32,6059,6,12,2000,1108.37,492.98,190,"Lima",3,"TECNICA",6,1108.37,492.98,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,6807,6,12,2613.41,4900,12636.73,214,"Lima",4,"UNIVERSITARIA",6,4900,12636.73,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",41,11538,92,12,4400,1290.63,518.15,217,"Lima",2,"UNIVERSITARIA",92,1290.63,518.15,"Alta","No Propia","Lima",TRUE,FALSE,FALSE
1,22,"FAMILIAR",33,5391,47,12,2817,9300,131.8,219,"San Martin",0,"UNIVERSITARIA",47,9300,131.8,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,1,"PROPIA",30,3976,18,12,1036.9,4085.95,1188.86,213,"Ancash",0,"TECNICA",18,4085.95,0,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",70,4763,7,12,2832,1700,1559.63,212,"Callao",1,"TECNICA",7,1700,1559.63,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",22,4233,0,12,695.25,199.65,2795.09,175,"Lima",1,"TECNICA",0,199.65,2795.09,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",43,4000,69,12,2133.63,5729.66,2434.58,197,"Lima",0,"TECNICA",69,5729.66,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,4570,7,12,1500,2310,2246.26,172,"Lima",0,"UNIVERSITARIA",7,2310,2246.26,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,8,"PROPIA",25,6182,12,12,2200,961.84,678.18,205,"Lima",1,"TECNICA",12,961.84,678.18,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",30,4977,0,12,948.18,8558,0,173,"La Libertad",0,"SECUNDARIA",0,8558,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",45,7948,94,12,3170,6644.36,531.77,235,"Lima",1,"TECNICA",94,6644.36,0,"Media o menos","Propia","Lima",TRUE,FALSE,FALSE
0,0,"FAMILIAR",27,3779,11,12,3613.04,9890,171.72,194,"Lima",0,"UNIVERSITARIA",11,9890,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",50,5270,76,0,4500,2645.63,0,199,"Lima",1,"UNIVERSITARIA",76,2645.63,0,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",29,4904,17,0,1157.06,480.95,492.18,163,"Loreto",0,"UNIVERSITARIA",17,480.95,492.18,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,3443,0,12,850,0,5492.02,169,"Callao",0,"TECNICA",0,0,5492.02,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,24,"FAMILIAR",51,3718,30,12,1765.8,10510,5937.87,188,"Lima",1,"UNIVERSITARIA",30,10510,5937.87,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"PROPIA",55,3260,17,10,1000,0,2323.89,213,"La Libertad",0,"TECNICA",17,0,2323.89,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,4,"ALQUILADA",30,6335,0,12,11200,42109.17,0,162,"Lima",1,"UNIVERSITARIA",0,42109.17,2924.88,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",58,5026,22,12,2500,4689.13,1136.24,211,"Lima",1,"TECNICA",22,4689.13,1136.24,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,2,"FAMILIAR",43,5939,0,12,2000,772.12,2056.79,193,"Junin",3,"UNIVERSITARIA",0,772.12,0,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,24,"PROPIA",27,5421,26,12,1100,515.85,0,188,"Lima",2,"TECNICA",26,515.85,2924.88,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,26,"FAMILIAR",47,6425,79,0,24765.12,54563.89,0,187,"La Libertad",2,"UNIVERSITARIA",79,54563.89,2924.88,"Alta","No Propia","OTRAS",FALSE,TRUE,FALSE
0,0,"PROPIA",37,4264,20,12,11670.1,13573.76,0,214,"Lima",0,"UNIVERSITARIA",20,13573.76,0,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",35,6365,6,12,11341,47900,0,221,"Lima",1,"UNIVERSITARIA",6,47900,2924.88,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,10,"FAMILIAR",34,5301,0,11,2126.1,0,0,202,"Lima",0,"UNIVERSITARIA",0,0,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",43,4137,0,12,706.38,0,2451.76,180,"Ica",0,"TECNICA",0,0,2451.76,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,4205,20,12,2500,7347.25,646.51,198,"Lima",0,"TECNICA",20,7347.25,646.51,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",28,4386,30,12,800,5487.96,402.15,175,"Lima",1,"TECNICA",30,5487.96,402.15,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",48,3960,15,12,665.23,500,500,180,"Lima",0,"TECNICA",15,500,500,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",36,4995,0,12,1063.46,1600,5031.91,198,"Lima",0,"SECUNDARIA",0,1600,5031.91,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",47,4052,6,9,1300,2337.82,2160.42,188,"Lima",0,"UNIVERSITARIA",6,2337.82,2160.42,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,4570,7,12,1500,2310,2246.26,172,"Lima",0,"UNIVERSITARIA",7,2310,2246.26,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,1,"FAMILIAR",28,6821,52,12,5274,9323.11,4282.25,192,"Lima",0,"TECNICA",52,9323.11,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",48,9012,97,12,1700,2250.24,2264.1,204,"La Libertad",1,"TECNICA",97,2250.24,2264.1,"Media o menos","Propia","OTRAS",TRUE,FALSE,FALSE
1,114,"FAMILIAR",36,6456,37,0,5250,0,0,194,"Lima",0,"UNIVERSITARIA",37,0,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",44,7186,0,12,1246.69,89.33,1480.84,156,"La Libertad",1,"TECNICA",0,89.33,1480.84,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,5694,22,12,1100,958.9,0,175,"Lima",0,"TECNICA",22,958.9,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",29,3443,40,12,4950,3000,2917.61,207,"Lima",0,"UNIVERSITARIA",40,3000,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,23,"PROPIA",33,3960,7,12,2000,3898.3,2038.87,199,"Lima",2,"TECNICA",7,3898.3,2038.87,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",37,4205,0,12,3500,0,0,202,"Lima",0,"UNIVERSITARIA",0,0,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",27,6456,16,12,1300,1238.64,6937.44,207,"Lima",0,"TECNICA",16,1238.64,6937.44,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",48,7673,80,12,18000,64186.88,13129.16,222,"Lima",0,"UNIVERSITARIA",80,64186.88,13129.16,"Alta","Propia","Lima",FALSE,TRUE,TRUE
0,0,"FAMILIAR",32,4325,36,12,5000,89678.5,0,212,"Lima",0,"UNIVERSITARIA",36,89678.5,0,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
0,2,"FAMILIAR",45,5539,0,12,2843.67,3519.86,6017.92,197,"Cajamarca",1,"TECNICA",0,3519.86,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",22,4007,0,12,1357.55,900,2629.75,156,"Lima",1,"TECNICA",0,900,2629.75,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",38,6821,78,12,12000,121543.4,1734.56,196,"Lima",0,"UNIVERSITARIA",78,121543.4,0,"Alta","Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",38,7278,16,12,3000,28414.81,3463.99,219,"Lima",0,"UNIVERSITARIA",16,28414.81,3463.99,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,11,"PROPIA",43,6256,0,12,2120,7460,3581.05,219,"Piura",1,"UNIVERSITARIA",0,7460,3581.05,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",45,4964,6,11,26558,58938.2,57094.38,236,"Lima",1,"UNIVERSITARIA",6,58938.2,57094.38,"Alta","Propia","Lima",FALSE,TRUE,TRUE
1,0,"PROPIA",36,6182,19,12,30000,11054.2,0,213,"Lima",0,"TECNICA",19,11054.2,2924.88,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,6274,34,12,1500,9773.55,0,188,"Lima",0,"TECNICA",34,9773.55,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",34,4629,0,12,12754,1514.63,0,187,"Cajamarca",4,"UNIVERSITARIA",0,1514.63,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,4721,10,0,2503.6,7482.29,975.09,174,"Lima",0,"UNIVERSITARIA",10,7482.29,975.09,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,6,"PROPIA",35,4904,16,6,10000,113443.36,18030.84,216,"Lima",2,"UNIVERSITARIA",16,113443.36,18030.84,"Alta","Propia","Lima",FALSE,TRUE,TRUE
1,0,"FAMILIAR",35,6456,0,0,5000,1900.26,25076.94,190,"Lambayeque",0,"SECUNDARIA",0,1900.26,25076.94,"Media o menos","No Propia","OTRAS",FALSE,FALSE,TRUE
0,0,"FAMILIAR",30,6416,0,12,2422.65,4370.34,0,190,"Lima",4,"UNIVERSITARIA",0,4370.34,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",32,3640,0,12,915.94,0,9836.18,195,"Ayacucho",0,"UNIVERSITARIA",0,0,0,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,48,"PROPIA",32,4799,28,12,905.56,0,0,187,"Lima",2,"TECNICA",28,0,2924.88,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",30,6821,60,12,3500,3770.09,2610.58,219,"Lambayeque",1,"UNIVERSITARIA",60,3770.09,0,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",27,4392,0,12,805.52,619.19,3019.24,167,"Lima",0,"TECNICA",0,619.19,3019.24,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,4,"PROPIA",32,4113,34,12,30000,30000,16697.06,191,"Ancash",2,"TECNICA",34,30000,16697.06,"Media o menos","Propia","OTRAS",FALSE,TRUE,TRUE
1,56,"PROPIA",31,3728,11,12,2549.32,1500,8.06,212,"Arequipa",0,"UNIVERSITARIA",11,1500,8.06,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
0,24,"FAMILIAR",58,4782,55,12,7500,12236.92,15896.08,233,"Lima",2,"UNIVERSITARIA",55,12236.92,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,3809,0,12,930,0,2261.63,169,"San Martin",0,"TECNICA",0,0,2261.63,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",30,4904,47,12,2700,3968.54,1145.45,238,"Lima",0,"UNIVERSITARIA",47,3968.54,0,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",42,7400,0,12,1726.37,0,451.03,180,"Piura",2,"TECNICA",0,0,451.03,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",45,8313,86,0,19800,38186.13,0,204,"Lima",1,"UNIVERSITARIA",86,38186.13,0,"Alta","Propia","Lima",TRUE,TRUE,FALSE
1,0,"PROPIA",28,4690,19,12,643.56,3515,372.03,197,"Lima",0,"UNIVERSITARIA",19,3515,372.03,"Alta","Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",33,4675,0,12,2030.99,700,12051.69,177,"Callao",0,"TECNICA",0,700,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",35,6365,86,12,14500,60945,0,221,"Arequipa",1,"UNIVERSITARIA",86,60945,0,"Alta","Propia","OTRAS",TRUE,TRUE,FALSE
0,0,"PROPIA",30,7917,89,12,10500,2075.4,1512.31,238,"Lima",0,"UNIVERSITARIA",89,2075.4,0,"Alta","Propia","Lima",TRUE,FALSE,FALSE
1,8,"FAMILIAR",29,4660,25,12,3500,7686.12,6945.79,218,"Lima",0,"TECNICA",25,7686.12,6945.79,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",24,3745,4,11,613.75,500,1753.41,156,"Ica",0,"TECNICA",4,500,1753.41,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,13,"FAMILIAR",50,5635,0,0,1160,0,0,186,"Lima",1,"UNIVERSITARIA",0,0,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,58,"FAMILIAR",22,6090,40,12,2100,603.89,0,149,"Lima",2,"UNIVERSITARIA",40,603.89,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",38,4782,0,12,1770.89,594.72,1938.92,184,"San Martin",0,"UNIVERSITARIA",0,594.72,1938.92,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",37,4205,0,12,3500,0,0,202,"Lima",0,"UNIVERSITARIA",0,0,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",37,7826,59,12,2600,8800.04,0,194,"Lima",1,"TECNICA",59,8800.04,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,6,"PROPIA",54,5179,83,12,2890,1806.68,16251.69,217,"Cuzco",0,"UNIVERSITARIA",83,1806.68,16251.69,"Alta","Propia","OTRAS",FALSE,FALSE,TRUE
1,9,"FAMILIAR",36,6578,55,12,4500,0,0,192,"La Libertad",0,"TECNICA",55,0,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,3,"ALQUILADA",29,4233,8,12,2000,9324,10279.17,182,"Arequipa",0,"UNIVERSITARIA",8,9324,10279.17,"Alta","No Propia","OTRAS",FALSE,FALSE,TRUE
0,3,"FAMILIAR",25,5725,0,11,6000,520.73,0,205,"Lambayeque",1,"TECNICA",0,520.73,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",40,9378,60,12,23125,13519.98,4800.73,202,"Lima",1,"UNIVERSITARIA",60,13519.98,0,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",24,4021,16,12,2957.82,3787,1733.7,200,"Lima",0,"UNIVERSITARIA",16,3787,1733.7,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,4264,3,12,2200,1300,6907.47,189,"Lima",0,"UNIVERSITARIA",3,1300,6907.47,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,4356,0,12,1240.55,3554,1002.61,169,"Callao",3,"TECNICA",0,3554,1002.61,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",41,5301,10,6,1200,1000,842.02,200,"Lima",4,"UNIVERSITARIA",10,1000,842.02,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",47,11875,111,12,7670,8200,3771.69,217,"Lima",1,"UNIVERSITARIA",111,8200,0,"Alta","Propia","Lima",TRUE,FALSE,FALSE
1,1,"PROPIA",47,9226,11,7,12100,26008.31,16412.08,219,"Lima",0,"UNIVERSITARIA",11,26008.31,16412.08,"Alta","Propia","Lima",FALSE,TRUE,TRUE
0,0,"FAMILIAR",37,7857,86,12,6600,11623.41,9058.58,235,"Lima",1,"UNIVERSITARIA",86,11623.41,0,"Alta","No Propia","Lima",TRUE,FALSE,FALSE
1,0,"ALQUILADA",48,5360,39,12,20000,0,3504.9,185,"Lima",0,"UNIVERSITARIA",39,0,3504.9,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",40,7886,40,12,5300,4545.43,0,221,"Lima",3,"UNIVERSITARIA",40,4545.43,2924.88,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",52,15162,0,12,2480,0,1794.34,212,"Lima",1,"TECNICA",0,0,1794.34,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",34,3595,38,12,1000,14082.73,775.39,195,"Lima",0,"UNIVERSITARIA",38,14082.73,775.39,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,9,"FAMILIAR",25,3695,0,12,916.09,1275,5039.47,177,"Lima",1,"UNIVERSITARIA",0,1275,5039.47,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,8,"FAMILIAR",28,4083,11,12,3274,10000,12027.84,211,"Lima",0,"TECNICA",11,10000,12027.84,"Media o menos","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",53,8831,52,12,6400,45690.4,15803.37,212,"La Libertad",0,"UNIVERSITARIA",52,45690.4,15803.37,"Alta","No Propia","OTRAS",FALSE,TRUE,TRUE
0,0,"PROPIA",39,7551,0,12,4382,134.29,966.51,214,"Arequipa",0,"UNIVERSITARIA",0,134.29,0,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",36,5786,0,12,3200,7883.58,2961.02,221,"Lima",0,"UNIVERSITARIA",0,7883.58,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,4025,0,12,1300,200,5114.49,159,"Lima",0,"UNIVERSITARIA",0,200,5114.49,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",40,5267,11,12,4298.64,0,10573.43,224,"Ucayali",0,"UNIVERSITARIA",11,0,0,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",59,14401,104,12,3462.64,2450,23890.3,212,"Lima",4,"UNIVERSITARIA",104,2450,23890.3,"Alta","No Propia","Lima",TRUE,FALSE,TRUE
1,0,"PROPIA",48,4205,0,12,1800,1090,6823.1,204,"Cajamarca",1,"TECNICA",0,1090,6823.1,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",33,5056,6,12,4000.84,3305.54,421.58,225,"Lima",0,"UNIVERSITARIA",6,3305.54,421.58,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",37,8861,102,12,7300,31946.82,54467.86,193,"Lima",0,"TECNICA",102,31946.82,0,"Media o menos","No Propia","Lima",TRUE,TRUE,FALSE
1,25,"PROPIA",39,4682,22,12,1008.26,1440,246.55,196,"Lambayeque",2,"TECNICA",22,1440,246.55,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,4478,16,12,2200,5550,528.09,205,"Lima",0,"TECNICA",16,5550,528.09,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,5056,0,12,3914,1891.29,0,196,"Lima",1,"TECNICA",0,1891.29,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",54,10383,115,12,30000,121543.4,42086.76,212,"Lima",1,"UNIVERSITARIA",115,121543.4,0,"Alta","Propia","Lima",TRUE,TRUE,FALSE
0,0,"FAMILIAR",25,6090,30,12,975.3,14037.04,493.89,170,"Lima",0,"UNIVERSITARIA",30,14037.04,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",29,5087,0,12,3000,1016.69,15801.85,204,"Lambayeque",1,"TECNICA",0,1016.69,15801.85,"Media o menos","No Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"FAMILIAR",44,4995,85,4,3505.05,0,2079.01,177,"Loreto",0,"UNIVERSITARIA",85,0,2079.01,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,1,"PROPIA",34,4682,14,11,496.94,4260.61,0,197,"Lambayeque",0,"UNIVERSITARIA",14,4260.61,0,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",51,11875,39,11,6200,38141.18,28.37,224,"Arequipa",0,"UNIVERSITARIA",39,38141.18,0,"Alta","Propia","OTRAS",FALSE,TRUE,FALSE
1,8,"PROPIA",50,10169,90,12,9000,6624.76,0,224,"Ica",1,"UNIVERSITARIA",90,6624.76,2924.88,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"FAMILIAR",48,4356,14,12,700,4200,818.08,180,"Lima",0,"TECNICA",14,4200,818.08,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",36,6121,0,12,12500,9254.78,0,195,"Lima",0,"UNIVERSITARIA",0,9254.78,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",36,4233,20,12,6900,29000,57094.38,221,"Arequipa",0,"UNIVERSITARIA",20,29000,57094.38,"Alta","Propia","OTRAS",FALSE,TRUE,TRUE
1,1,"FAMILIAR",35,3474,0,12,1200,2376.1,4261.15,170,"Lima",1,"TECNICA",0,2376.1,4261.15,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"PROPIA",49,3868,0,12,2000,1400,0,226,"Lima",1,"UNIVERSITARIA",0,1400,0,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,30,"PROPIA",40,11569,0,10,6500,0,0,204,"Ancash",0,"UNIVERSITARIA",0,0,2924.88,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",34,4318,24,12,1351.99,3381,3769.03,196,"Ancash",0,"TECNICA",24,3381,3769.03,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",36,3899,0,12,9250,3500,44291.59,195,"Lima",0,"UNIVERSITARIA",0,3500,44291.59,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
0,0,"FAMILIAR",34,4690,35,12,1500,1084.9,2382.04,206,"Lima",0,"UNIVERSITARIA",35,1084.9,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,3,"PROPIA",37,6151,82,9,5200,0,0,213,"Ica",0,"TECNICA",82,0,2924.88,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",30,4389,0,1,2200,735,2483.51,214,"Lima",1,"UNIVERSITARIA",0,735,2483.51,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",40,3827,0,11,1424.42,0,2349.26,218,"Tumbes",0,"TECNICA",0,0,2349.26,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",31,3748,0,12,1900,0,3436.08,173,"La Libertad",0,"TECNICA",0,0,3436.08,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",48,3626,7,12,3200,5357,19650.27,205,"Lima",0,"UNIVERSITARIA",7,5357,19650.27,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
0,24,"FAMILIAR",28,3779,23,3,3885,20289.07,1194.38,174,"La Libertad",0,"UNIVERSITARIA",23,20289.07,0,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",23,4356,23,12,1200,10673.5,877.39,178,"Lima",0,"UNIVERSITARIA",23,10673.5,877.39,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,8,"FAMILIAR",41,8588,98,0,6357,0,4042.44,177,"Lima",1,"TECNICA",98,0,4042.44,"Media o menos","No Propia","Lima",TRUE,FALSE,FALSE
1,0,"PROPIA",35,4386,82,12,5255,16874.48,7657.37,240,"Lima",3,"UNIVERSITARIA",82,16874.48,7657.37,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",21,3631,0,11,760.02,0,1320.16,175,"Lima",0,"TECNICA",0,0,1320.16,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,8,"FAMILIAR",53,9439,23,12,10000,35095.5,680.74,180,"Lima",1,"UNIVERSITARIA",23,35095.5,680.74,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",26,4782,21,12,4100,11055.01,13056.46,186,"Lima",0,"TECNICA",21,11055.01,13056.46,"Media o menos","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",39,5544,0,3,3546,75.42,0,197,"Lima",0,"UNIVERSITARIA",0,75.42,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,23,"FAMILIAR",36,4995,0,1,1200,1840,1218.6,165,"Lima",1,"UNIVERSITARIA",0,1840,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,10,"FAMILIAR",42,9896,7,1,2500,0,459.46,202,"Lima",1,"UNIVERSITARIA",7,0,459.46,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,24,"PROPIA",54,17413,89,0,2700,2756.3,1280.69,204,"Lima",0,"UNIVERSITARIA",89,2756.3,1280.69,"Alta","Propia","Lima",TRUE,FALSE,FALSE
1,0,"ALQUILADA",31,4233,85,1,12500,89912.86,57094.38,215,"Lima",0,"UNIVERSITARIA",85,89912.86,57094.38,"Alta","No Propia","Lima",FALSE,TRUE,TRUE
